FXD_ACCT_KEY,CAL_DT_KEY,CAL_MTH_KEY,MTH_END_FLAG,OPENING_STATUS,CLOSING_STATUS,OPENING_SEGMENT,CLOSING_SEGMENT,TECHNOLOGY,OPENING_BASE,ADDITIONS,DISCONNECTS,CLOSING_BASE,GROSS_ADDS,CHURN,MIGRATIONS,TITLE,SUBURB,CITY,POST_CODE,PYMNT_METHOD,SEG_KEY,HIST_START_DTTM,HIST_END_DTTM,CURR_IND,PROD_KEY,PROD_CD,PROD_DESCR,PROD_GRP_DESCR,PROD_TYPE,PROD_INTERNAL_DESCR,MLY_FEE_INCL_GST,CARE_CONTACT,DATA_USAGE
105254,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,REDWOOD,CHRISTCHURCH,8051,Visa,1,27/09/2016 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
186495,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,AHIPARA,FAR,NORTH 0481,Visa,1,31/10/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,200
191655,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,STREET,CHRISTCHURCH,8011,Direct Debit,1,23/11/2018 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,180
123374,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,GREENLANE,AUCKLAND,1051,Visa,1,26/05/2017 0:00,31/12/9999 0:00,Y,3705,PC89Z,2degrees Staff Promo Signup,PROMO,SUPSERVICE,NULL,0,0,170
171495,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,View Hill,,7495,Visa,1,22/05/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,150
166815,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,Glenview,HAMILTON,3206,Direct Debit,1,15/07/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,100
124814,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,1,1,1,0,0,0,NULL,Masterton,MASTERTON,5810,Visa,1,23/11/2017 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,150
177015,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,GERALDINE,TIMARU,7930,Visa,1,13/07/2018 0:00,31/12/9999 0:00,Y,1169,HPPUC,2degrees Home Phone Plus,VOICE,SUPSERVICE,NULL,15,0,200
92774,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WEST MELTON,SELWYN,7676,Visa,1,30/01/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,170
178455,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,MATAKANA ISLAND,WESTRN,BAY OF PLENTY 3172,Visa,1,22/08/2018 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,150
69974,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Hauraki,AUCKLAND,622,Cash,1,24/01/2017 0:00,31/12/9999 0:00,Y,3705,PC89Z,2degrees Staff Promo Signup,PROMO,SUPSERVICE,NULL,0,0,100
157335,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,NEW LYNN,AUCKLAND,600,Direct Debit,1,10/01/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
111614,20190831,201908,Y,ACTIVE,ACTIVE,SME,SME,VDSL,1,0,0,1,0,0,0,NULL,Tauriko,WESTRN,Bay Of Plenty 3171,Cash,2,21/09/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,200
178455,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,MATAKANA ISLAND,WESTRN,BAY OF PLENTY 3172,Visa,1,22/08/2018 0:00,31/12/9999 0:00,Y,4416,690,2degrees Broadband Unlimited ADSL,ADSL,PLANTYPE,ADSL,85,0,180
111014,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Highland Park,MANUKAU,2010,Direct Debit,1,20/06/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,170
231016,20190831,201908,Y,NULL,ACTIVE,NULL,RESIDENTIAL,VDSL,0,1,0,1,1,0,0,NULL,HUNTLY,WAIKATO,3700,Visa,1,16/08/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,150
227416,20190831,201908,Y,PREACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,0,1,0,1,1,0,0,NULL,MANUREWA,AUCKLAND,2102,Visa,1,28/08/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,10
219376,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,0,1,0,1,0,0,1,NULL,TIKIPUNGA,WHANGAREI,112,Direct Debit,1,8/08/2019 0:00,31/12/9999 0:00,Y,5621,APVB,Amazon Prime Video,OTHER,SUPSERVICE,NULL,8.99,0,10
219376,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,1,0,0,0,-1,NULL,TIKIPUNGA,WHANGAREI,112,Direct Debit,1,8/08/2019 0:00,31/12/9999 0:00,Y,5621,APVB,Amazon Prime Video,OTHER,SUPSERVICE,NULL,8.99,0,10
219016,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,LYALL BAY,WELLINGTON,6022,Direct Debit,1,10/07/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,10
220816,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,TIKIPUNGA,WHANGAREI,112,Direct Debit,1,11/07/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
221896,20190831,201908,Y,ACTIVE,ACTIVE,SME,SME,UFB,1,0,0,1,0,0,0,NULL,BROOKLYN,WELLINGTON,6021,Cash,2,12/07/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
217936,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WEST HARBOUR,AUCKLAND,618,Visa,1,23/07/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,10
225376,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MANGERE,AUCKLAND,2022,Direct Debit,1,24/07/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
81254,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,REMUERA,AUCKLAND,1050,Direct Debit,1,3/05/2018 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,10
229336,20190831,201908,Y,NULL,ACTIVE,NULL,RESIDENTIAL,UFB,0,1,0,1,1,0,0,NULL,WAIUKU,AUCKLAND,2123,Visa,1,15/08/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,10
231856,20190831,201908,Y,NULL,ACTIVE,NULL,RESIDENTIAL,UFB,0,1,0,1,1,0,0,NULL,OTAKI,KAPITI,COAST 5512,Direct Debit,1,31/08/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,10
119654,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,FAIRFIELD,LOWER,HUTT 5011,Visa,1,18/09/2017 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,10
121334,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,SAWYERS BAY,DUNEDIN,9023,Visa,1,4/01/2017 0:00,31/12/9999 0:00,Y,4418,691,2degrees Broadband Unlimited VDSL,VDSL,PLANTYPE,VDSL,85,0,10
108854,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,NULL,HAMILTON,3210,Direct Debit,1,22/03/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,10
87374,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,MANGAWHAI,KAIPARA,573,Direct Debit,1,10/02/2017 0:00,31/12/9999 0:00,Y,1693,WAM,Wiring & Maintenance,OTHER,SUPSERVICE,NULL,3.95,0,10
120614,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,Waiuku,AUCKLAND,2123,Direct Debit,1,25/06/2018 0:00,31/12/9999 0:00,Y,2983,HP,2degrees Home Phone Basic,VOICE,SUPSERVICE,NULL,15,0,10
117494,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,ANDERSONS BAY,DUNEDIN,9013,Visa,1,15/05/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
34333,20190831,201908,Y,ACTIVE,ACTIVE,SME,SME,ADSL,1,0,0,1,0,0,0,NULL,Loburn,,Waimakariri,Cash,2,26/06/2017 0:00,31/12/9999 0:00,Y,1830,PPFF1,Friends & Family Promo 1,DATA,SUPSERVICE,NULL,0,0,10
201736,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,NORTHLAND,WELLINGTON,6012,Direct Debit,1,19/02/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,10
133815,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,FLAT BUSH,AUCKLAND,2016,Visa,1,28/04/2017 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
186255,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,WHAKATANE,WHAKATANE,3120,Direct Debit,1,3/10/2018 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,10
196455,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,STOKES VALLEY,LOWER,HUTT 5019,Visa,1,11/01/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,10
161175,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,PAKURANGA HEIGHTS,AUCKLAND,2010,Direct Debit,1,27/05/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
136695,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,MOUNT ROSKILL,AUCKLAND,1041,Direct Debit,1,25/09/2017 0:00,31/12/9999 0:00,Y,54,573,2degrees Broadband $95 Unlimited VDSL,VDSL,PLANTYPE,VDSL,95,0,10
153855,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,NAWTON,HAMILTON,3200,Visa,1,18/12/2018 0:00,31/12/9999 0:00,Y,3973,PC474,3 Months Free Broadband Signup,PROMO,SUPSERVICE,NULL,0,0,10
200416,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,ALBANY,AUCKLAND,632,Direct Debit,1,12/02/2019 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,10
162015,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WOOLSTON,CHRISTCHURCH,8023,Visa,1,8/08/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,10
165615,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,1,1,1,0,0,0,NULL,HILLCREST,HAMILTON,3216,Direct Debit,1,31/10/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,10
116894,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,MOUNT EDEN,AUCKLAND,1024,Direct Debit,1,16/11/2016 0:00,31/12/9999 0:00,Y,1693,WAM,Wiring & Maintenance,OTHER,SUPSERVICE,NULL,3.95,0,10
205096,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HOBSONVILLE,AUCKLAND,618,Direct Debit,1,15/03/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
150495,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,HALSWELL,CHRISTCHURCH,8025,Direct Debit,1,4/10/2017 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,10
186975,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WAIPAHIHI,TAUPO,3382,Visa,1,12/10/2018 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,10
58453,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Richmond,,Nelson,Visa,1,25/03/2019 0:00,31/12/9999 0:00,Y,3602,HPPUD, O2degrees Home Phone Plus Discount,DISCOUNT,SUPSERVICE,NULL,-15,0,10
189735,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,1,0,0,0,-1,NULL,Claudelands,HAMILTON,3214,Visa,1,23/07/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
189735,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,0,1,0,1,0,0,1,NULL,Claudelands,HAMILTON,3214,Visa,1,23/07/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
188895,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,MOUNT ALBERT,AUCKLAND,1025,Visa,1,6/11/2018 0:00,31/12/9999 0:00,Y,4418,691,2degrees Broadband Unlimited VDSL,VDSL,PLANTYPE,VDSL,85,0,10
205816,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MOUNT MAUNGANUI,TAURANGA,3116,Direct Debit,1,12/04/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,10
220576,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,PUKETAHA,,HAMILTON,Direct Debit,1,3/07/2019 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
222856,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,BEACHLANDS,AUCKLAND,2018,Visa,1,19/07/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,10
222616,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,MEADOWBANK,AUCKLAND,1072,Direct Debit,1,31/08/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,10
207016,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,SOMERVILLE,AUCKLAND,2014,Direct Debit,1,23/04/2019 0:00,31/12/9999 0:00,Y,5618,PDK2XD, OAmazon Prime Video - 1 year on us,DISCOUNT,SUPSERVICE,NULL,-8.99,0,10
228496,20190831,201908,Y,PREACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,0,1,0,1,1,0,0,NULL,RANDWICK PARK,AUCKLAND,2105,Direct Debit,1,5/09/2019 0:00,31/12/9999 0:00,Y,4417,692,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 100/20,85,0,10
224896,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,TE ATATU SOUTH,AUCKLAND,610,Direct Debit,1,24/07/2019 0:00,31/12/9999 0:00,Y,5618,PDK2XD, OAmazon Prime Video - 1 year on us,DISCOUNT,SUPSERVICE,NULL,-8.99,0,10
58093,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,Ms,Nawton,,Hamilton,AP,1,4/04/2018 0:00,31/12/9999 0:00,Y,2983,HP,2degrees Home Phone Basic,VOICE,SUPSERVICE,NULL,15,0,10
211816,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,WHATAMANGO BAY,MARLBOROUGH,7281,Direct Debit,1,14/05/2019 0:00,31/12/9999 0:00,Y,1693,WAM,Wiring & Maintenance,OTHER,SUPSERVICE,NULL,3.95,0,10
57253,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,Kaiapoi,,Waimakariri,Direct Debit,1,20/11/2015 0:00,31/12/9999 0:00,Y,5621,APVB,Amazon Prime Video,OTHER,SUPSERVICE,NULL,8.99,0,10
123734,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,RANGIORA,WAIMAKARIRI,7400,Visa,1,12/01/2017 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
121094,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,SANDRINGHAM,AUCKLAND,1025,Direct Debit,1,1/08/2018 0:00,31/12/9999 0:00,Y,1169,HPPUC,2degrees Home Phone Plus,VOICE,SUPSERVICE,NULL,15,0,10
189375,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,ROLLESTON,SELWYN,7614,Direct Debit,1,1/11/2018 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,10
30853,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,1,1,1,0,0,0,Mrs,Hoon hay,,Christchurch,AP,1,7/03/2019 0:00,31/12/9999 0:00,Y,1830,PPFF1,Friends & Family Promo 1,DATA,SUPSERVICE,NULL,0,0,10
109694,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,TE ATATU SOUTH,AUCKLAND,610,Direct Debit,1,17/06/2018 0:00,31/12/9999 0:00,Y,3496,PC001,Unlimited Promotion Sign Up,PROMO,SUPSERVICE,NULL,0,0,10
185295,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,INVERCARGILL,INVERCARGILL,9810,Direct Debit,1,14/03/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,10
159015,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,Eastbourne,LOWER,HUTT 5013,Direct Debit,1,23/05/2019 0:00,31/12/9999 0:00,Y,4454,PCJDPG,Jan 18 $200 Joining Credit,PROMO,SUPSERVICE,NULL,0,0,10
205216,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,STOKES VALLEY,LOWER,HUTT 5019,Direct Debit,1,19/04/2019 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,10
75854,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,PIRIMAI,,NAPIER,Visa,1,4/08/2017 0:00,31/12/9999 0:00,Y,5618,PDK2XD, OAmazon Prime Video - 1 year on us,DISCOUNT,SUPSERVICE,NULL,-8.99,0,10
130574,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,WHITBY,PORIRUA,5024,Visa,1,7/04/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
185055,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,SANDRINGHAM,AUCKLAND,1025,Direct Debit,1,1/10/2018 0:00,31/12/9999 0:00,Y,5051,LOAN,2degrees Modem Rental,RENT,SUPSERVICE,NULL,0,0,10
83534,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,NORTHCROSS,AUCKLAND,632,Direct Debit,1,13/01/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
128294,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,TAKAPAU,CENTRAL,HAWKE'S BAY 4203,Visa,1,23/07/2018 0:00,31/12/9999 0:00,Y,4418,691,2degrees Broadband Unlimited VDSL,VDSL,PLANTYPE,VDSL,85,0,10
154815,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,VDSL,1,0,0,1,0,0,0,NULL,OREWA,RODNEY,931,Direct Debit,1,24/11/2017 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
162855,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,ADSL,1,0,0,1,0,0,0,NULL,HORNBY,CHRISTCHURCH,8042,Direct Debit,1,28/03/2018 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,10
123014,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,SOCKBURN,CHRISTCHURCH,8042,Visa,1,9/02/2017 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
106814,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,New Lynn,AUCKLAND,600,Visa,1,1/02/2018 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
147615,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,PAPATOETOE,AUCKLAND,2025,Visa,1,1/11/2017 0:00,31/12/9999 0:00,Y,2141,CON,Services under contract,OTHER,SUPSERVICE,NULL,0,0,10
148455,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,DUNEDIN CENTRAL,DUNEDIN,9016,Direct Debit,1,18/09/2017 0:00,31/12/9999 0:00,Y,1114,2DBD, OPay Monthly Discount,DISCOUNT,SUPSERVICE,NULL,-10,0,10
189375,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,ROLLESTON,SELWYN,7614,Direct Debit,1,1/11/2018 0:00,31/12/9999 0:00,Y,4415,693,2degrees Broadband Unlimited Fibre,UFB,PLANTYPE,UFB 200/20,85,0,10
207976,20190831,201908,Y,ACTIVE,ACTIVE,RESIDENTIAL,RESIDENTIAL,UFB,1,0,0,1,0,0,0,NULL,ROLLESTON,SELWYN,7614,Direct Debit,1,8/04/2019 0:00,31/12/9999 0:00,Y,5362,PC5MWC,Delayed Shipping Charge,PROMO,SUPSERVICE,NULL,0,0,10
